"Hostname","AgentId","Groups","uuid","platform","distro","os","ip","status","agent_version","core_version","linked_on","last_connect","last_scanned","LastConnectUtc","LastScannedUtc","health_state_name"
"ARCH-PF4XVQJB","675784992","AIGI-Workstation","23104e4e-2a9a-4fd3-b825-ed543fc70340","WINDOWS","win-x86-64",,"192.168.68.60","off",,"11.1.2","1772600069","1776780799","1776738562","4/21/2026 2:13:19 PM","4/21/2026 2:29:22 AM","HEALTHY"
"ARCH-PF4XVQJL","676983557","MCE-Workstation","6b9c2d30-dc20-4876-970c-3317200b74f2","WINDOWS","win-x86-64",,"192.168.68.81","on",,"11.1.2","1774324808","1776797784",,"4/21/2026 6:56:24 PM",,"HEALTHY"
"ARCH-PF4XVQJZ","655602845","AIGI-Workstation","5ef4c754-10fb-4166-984a-fa34b28eab5a","WINDOWS","win-x86-64",,"10.134.10.12","on",,"11.1.2","1749730777","1776796048","1776798060","4/21/2026 6:27:28 PM","4/21/2026 7:01:00 PM","HEALTHY"
"ARCH-PF4XVSDX","675785886","AIGI-Workstation","8711d76d-2075-4a9d-a68e-11b13b8689de","WINDOWS","win-x86-64",,"10.134.111.170","on",,"11.1.2","1772601170","1776793579","1776737159","4/21/2026 5:46:19 PM","4/21/2026 2:05:59 AM","HEALTHY"
"ARCH-PF4XVSE7","655603675","AIGI-Workstation","842168c2-a25f-4a5b-9fd9-356bee8a390c","WINDOWS","win-x86-64",,"10.233.179.46","on",,"11.1.2","1749731276","1776796267","1776738725","4/21/2026 6:31:07 PM","4/21/2026 2:32:05 AM","HEALTHY"
"ARCH-PF4YZ4GL","677339319","ARCHRE-Workstation","6bb8ace6-2c20-414c-8a23-d9bad0c5543e","WINDOWS","win-x86-64",,"10.161.84.228","on",,"11.1.2","1774801687","1776796811","1776776467","4/21/2026 6:40:11 PM","4/21/2026 1:01:07 PM","HEALTHY"
"ARCH-PF4YZ4HA","655610146","ARCHRE-Workstation","3d6303c2-784b-46ca-ab8d-a62e64d38068","WINDOWS","win-x86-64",,"10.225.50.160","on",,"11.1.2","1749735352","1776797166","1776780336","4/21/2026 6:46:06 PM","4/21/2026 2:05:36 PM","HEALTHY"
"ARCH-PF4Z186L","675809494","ARCHRE-Workstation","8cf5d996-7fca-4ee4-b5e1-0ac8f75855c4","WINDOWS","win-x86-64",,"10.161.101.76","on",,"11.1.2","1772635050","1776797727","1776775599","4/21/2026 6:55:27 PM","4/21/2026 12:46:39 PM","HEALTHY"
"ARCH-PF4Z1879","675785901","ARCHRE-Workstation","a4df1d19-1fca-41dc-b4d6-7cc6855f4f6e","WINDOWS","win-x86-64",,"192.168.1.210","off",,"11.1.2","1772601193","1776773064","1776706483","4/21/2026 12:04:24 PM","4/20/2026 5:34:43 PM","HEALTHY"
"ARCH-PF4Z1890","675813888","ARCHRE-Workstation","fb41947f-6776-4521-ace5-af57727ac164","WINDOWS","win-x86-64",,"10.161.104.206","on",,"11.1.2","1772639330","1776798023","1776775764","4/21/2026 7:00:23 PM","4/21/2026 12:49:24 PM","HEALTHY"
"ARCH-PF4Z189Y","675786047","ARCHRE-Workstation","13633a14-84cc-4c4e-b98c-79366686a3a9","WINDOWS","win-x86-64",,"10.161.100.240","on",,"11.1.2","1772601362","1776796414","1776775692","4/21/2026 6:33:34 PM","4/21/2026 12:48:12 PM","HEALTHY"
"ARCH-PF4Z5JPQ","660465949","AEIS-Workstation","429233b6-7540-432c-84ea-47760ef462a0","WINDOWS","win-x86-64",,"192.168.1.103","off",,"11.1.2","1754210781","1776770347","1776685075","4/21/2026 11:19:07 AM","4/20/2026 11:37:55 AM","HEALTHY"
"ARCH-PF4Z5TQN","677885527","AEIS-Intune","81765619-8beb-4481-8949-a5c8a123d679","WINDOWS","win-x86-64",,"192.168.50.28","off",,"11.1.2","1775600970","1775629357",,"4/8/2026 6:22:37 AM",,"HEALTHY"
"ARCH-PF4Z7XNX","675787092","AEIS-Workstation","6a2ec945-8aa4-4888-a653-29c45d42876c","WINDOWS","win-x86-64",,"192.168.1.15","off",,"11.1.2","1772602988","1776754156","1776424438","4/21/2026 6:49:16 AM","4/17/2026 11:13:58 AM","HEALTHY"
"ARCH-PF4ZBC2B","675812480","AIGI-Workstation","b09ea767-a139-44f8-98f6-0a521224677f","WINDOWS","win-x86-64",,"10.234.14.101","on",,"11.1.2","1772637934","1776796379","1776365446","4/21/2026 6:32:59 PM","4/16/2026 6:50:46 PM","HEALTHY"
"ARCH-PF4ZBC4T","675787134","ACS-Workstation","76d36373-6765-4796-8f2b-cc78ba69e8e5","WINDOWS","win-x86-64",,"10.44.60.74","on",,"11.1.2","1772603038","1776797297","1776780243","4/21/2026 6:48:17 PM","4/21/2026 2:04:03 PM","HEALTHY"
"ARCH-PF4ZBC53","676985580","ACS-Workstation","4799aab3-ed87-4c5d-944d-031a16804092","WINDOWS","win-x86-64",,"10.234.8.149","on",,"11.1.2","1774327722","1776797985","1776773704","4/21/2026 6:59:45 PM","4/21/2026 12:15:04 PM","HEALTHY"
"ARCH-PF4ZBC5L","678440687","AIGI-Workstation","8650f3f7-6f16-4b61-a607-ec54b75ab7d9","WINDOWS","win-x86-64",,"192.168.1.217","on",,"11.1.2","1776413604","1776797511","1776754363","4/21/2026 6:51:51 PM","4/21/2026 6:52:43 AM","HEALTHY"
"ARCH-PF4ZBEAX","677010627","AIGI-Workstation","b320b0f3-0e76-485f-980f-b1ed92b54273","WINDOWS","win-x86-64",,"10.24.14.63","off",,"11.1.2","1774357234","1776782699","1776478527","4/21/2026 2:44:59 PM","4/18/2026 2:15:27 AM","HEALTHY"
"ARCH-PF4ZDAPZ","677008270","ACS-Workstation","3685237b-6e5a-4d98-9e15-fb12ec659230","WINDOWS","win-x86-64",,"10.233.60.162","on",,"11.1.2","1774354865","1776797177","1776781041","4/21/2026 6:46:17 PM","4/21/2026 2:17:21 PM","HEALTHY"
"ARCH-PF4ZDAQF","655578648","AIGI-Workstation","10533c53-e91d-4b6f-b20f-77acaee8a741","WINDOWS","win-x86-64",,"10.234.11.181","on",,"11.1.2","1749713441","1776796787","1776796788","4/21/2026 6:39:47 PM","4/21/2026 6:39:48 PM","HEALTHY"
"ARCH-PF4ZDAQW","677015721","ACS-Workstation","8edb9a62-6e4e-49af-8ebe-4ec8f1eb041e","WINDOWS","win-x86-64",,"10.161.84.170","on",,"11.1.2","1774361447","1776796358","1776774378","4/21/2026 6:32:38 PM","4/21/2026 12:26:18 PM","HEALTHY"
"ARCH-PF4ZDARJ","677011946","AIGI-Intune","70f6ffdd-25c2-45aa-a36d-81b57daabc18","WINDOWS","win-x86-64",,"10.112.10.164","off",,"11.1.2","1774357922","1775655476","1775572391","4/8/2026 1:37:56 PM","4/7/2026 2:33:11 PM","HEALTHY"
"ARCH-PF4ZDAS2","676991405","ACS-Workstation","f6332c4d-68a1-41d6-9261-d3885cd80db2","WINDOWS","win-x86-64",,"10.24.15.140","on",,"11.1.2","1774335665","1776797882","1776773751","4/21/2026 6:58:02 PM","4/21/2026 12:15:51 PM","HEALTHY"
"ARCH-PF4ZDASL","675810733","AIGI-Workstation","57be0bac-1f03-44eb-bcc6-be4f3148085f","WINDOWS","win-x86-64",,"10.24.12.20","on",,"11.1.2","1772636349","1776796438","1776365945","4/21/2026 6:33:58 PM","4/16/2026 6:59:05 PM","HEALTHY"
"ARCH-PF4ZDATE","656362979","AIGI-Workstation","afcbed24-0a30-4f2a-9ac9-8d565e77bb81","WINDOWS","win-x86-64",,"10.233.179.184","on",,"11.1.2","1750367783","1776796202","1776737784","4/21/2026 6:30:02 PM","4/21/2026 2:16:24 AM","HEALTHY"
"ARCH-PF4ZDATQ","655576668","AIGI-Workstation","d23a2c73-df46-4eb1-9019-20122f4736b3","WINDOWS","win-x86-64",,"10.234.12.24","on",,"11.1.2","1749712133","1776797020","1776797021","4/21/2026 6:43:40 PM","4/21/2026 6:43:41 PM","HEALTHY"
"ARCH-PF4ZDBC6","658057644","AIGI-Workstation","5d810fb9-8d2b-45e1-8f82-97564c1e34bf","WINDOWS","win-x86-64",,"10.234.14.74","off",,"11.1.2","1751893114","1776456797","1776367574","4/17/2026 8:13:17 PM","4/16/2026 7:26:14 PM","HEALTHY"
"ARCH-PF4ZDBPK","668306593","AIGI-Workstation","4807bf16-c59e-4df7-b645-ba39c1bfa53f","WINDOWS","win-x86-64",,"10.234.12.224","on",,"11.1.2","1762629519","1776797994","1776797995","4/21/2026 6:59:54 PM","4/21/2026 6:59:55 PM","HEALTHY"
"ARCH-PF4ZDBQ6","678401174","AIGI-Workstation","dcbab223-6089-493b-80ad-eba4ddd43c63","WINDOWS","win-x86-64",,"10.143.10.247","off",,"11.1.2","1776356689","1776707050",,"4/20/2026 5:44:10 PM",,"HEALTHY"
"ARCH-PF4ZDBR4","675803935","AIGI-Workstation","fd747db4-55af-48e5-911f-5995a650067e","WINDOWS","win-x86-64",,"10.10.109.151","on",,"11.1.2","1772630422","1776796100","1776365939","4/21/2026 6:28:20 PM","4/16/2026 6:58:59 PM","HEALTHY"
"ARCH-PF4ZDBRA","677010753","ACS-Workstation","9acc29b9-61a2-4140-9586-082d2d03e295","WINDOWS","win-x86-64",,"192.168.1.199","on",,"11.1.2","1774357265","1776797251","1776779141","4/21/2026 6:47:31 PM","4/21/2026 1:45:41 PM","HEALTHY"
"ARCH-PF4ZDCWJ","676995178","ACS-Workstation","a9a0a628-f63e-4f70-b019-da138d146cf3","WINDOWS","win-x86-64",,"10.24.14.160","on",,"11.1.2","1774340080","1776796942","1776774821","4/21/2026 6:42:22 PM","4/21/2026 12:33:41 PM","HEALTHY"
"ARCH-PF4ZDCWX","677590664","ACS-Workstation","dc5298ea-3116-44f6-83c6-655431986176","WINDOWS","win-x86-64",,"10.234.15.242","on",,"11.1.2","1775130239","1776796050","1776775940","4/21/2026 6:27:30 PM","4/21/2026 12:52:20 PM","HEALTHY"
"ARCH-PF4ZDD4B","676978963","ACS-Workstation","23e93604-151d-490c-b4e0-63213e921e20","WINDOWS","win-x86-64",,"10.232.234.51","on",,"11.1.2","1774318157","1776795231","1776777409","4/21/2026 6:13:51 PM","4/21/2026 1:16:49 PM","HEALTHY"
"ARCH-PF4ZDD4G","676979045","ACS-Workstation","dc2e5abc-7cc1-4083-96e0-3d37c786a9f0","WINDOWS","win-x86-64",,"192.168.1.68","on",,"11.1.2","1774318284","1776791819","1776773486","4/21/2026 5:16:59 PM","4/21/2026 12:11:26 PM","HEALTHY"
"ARCH-PF4ZDD7N","676977778","ACS-Workstation","ac72a368-39f0-407b-aa6f-9dc9c6ce6e7f","WINDOWS","win-x86-64",,"10.24.15.53","on",,"11.1.2","1774316420","1776796051","1776773708","4/21/2026 6:27:31 PM","4/21/2026 12:15:08 PM","HEALTHY"
"ARCH-PF4ZDD7Z","655576980","ACS-Workstation","e94aa6c6-70c5-4655-9f42-27d068a8e171","WINDOWS","win-x86-64",,"10.0.0.29","on",,"11.1.2","1749712376","1776797552","1776773400","4/21/2026 6:52:32 PM","4/21/2026 12:10:00 PM","HEALTHY"
"ARCH-PF4ZDDDM","677456074","ACS-Workstation","7dac3417-f9ac-44c1-b588-79e6b0588e04","WINDOWS","win-x86-64",,"10.234.11.252","on",,"11.1.2","1774961458","1776796217","1776774959","4/21/2026 6:30:17 PM","4/21/2026 12:35:59 PM","HEALTHY"
"ARCH-PF4ZDDEB","675809467","ACS-Workstation","c893004d-d88b-46fd-85df-a3eded20b829","WINDOWS","win-x86-64",,"10.129.10.107","on",,"11.1.2","1772635007","1776797044","1776777390","4/21/2026 6:44:04 PM","4/21/2026 1:16:30 PM","HEALTHY"
"ARCH-PF4ZDDEN","656366128","AIGI-Workstation","24a973ce-c715-4b0a-b938-84134380fbd0","WINDOWS","win-x86-64",,"10.143.10.59","on",,"11.1.2","1750369691","1776797835","1776797835","4/21/2026 6:57:15 PM","4/21/2026 6:57:15 PM","HEALTHY"
"ARCH-PF4ZDDEX","677008930","AIGI-Workstation","0d9fcea4-3a0c-42bf-ad07-211d52655359","WINDOWS","win-x86-64",,"10.24.8.209","on",,"11.1.2","1774355477","1776796122","1776737616","4/21/2026 6:28:42 PM","4/21/2026 2:13:36 AM","HEALTHY"
"ARCH-PF4ZDDFA","676980268","ACS-Workstation","03c2f7f2-10d4-4ff4-a62d-7473b89ee2a3","WINDOWS","win-x86-64",,"10.24.11.68","on",,"11.1.2","1774320114","1776797140","1776775020","4/21/2026 6:45:40 PM","4/21/2026 12:37:00 PM","HEALTHY"
"ARCH-PF4ZDDFL","656965774","AIGI-Workstation","b750bc03-e3c4-4776-b8f4-cc5cc26f5f7b","WINDOWS","win-x86-64",,"10.113.10.242","on",,"11.1.2","1750903018","1776796973","1776796974","4/21/2026 6:42:53 PM","4/21/2026 6:42:54 PM","HEALTHY"
"ARCH-PF4ZDDFR","677013205","ACS-Workstation","47f6adfa-ae82-4611-9bc2-cf650975bc9a","WINDOWS","win-x86-64",,"192.168.1.12","off",,"11.1.2","1774359202","1776714398","1776431937","4/20/2026 7:46:38 PM","4/17/2026 1:18:57 PM","HEALTHY"
"ARCH-PF4ZDDGH","677052649","ACS-Workstation","aee580ef-03d6-43aa-aa20-1ad296637b79","WINDOWS","win-x86-64",,"10.113.10.71","on",,"11.1.2","1774402857","1776796652","1776776536","4/21/2026 6:37:32 PM","4/21/2026 1:02:16 PM","HEALTHY"
"ARCH-PF4ZDDGZ","655577403","ACS-Workstation","603a1c09-6b96-40a4-b778-886d2f29e6db","WINDOWS","win-x86-64",,"192.168.1.133","on",,"11.1.2","1749712630","1776796058","1776774010","4/21/2026 6:27:38 PM","4/21/2026 12:20:10 PM","HEALTHY"
"ARCH-PF4ZDDH5","676989115","ACS-Workstation","8d49571f-3229-4549-8e83-84547a70fb06","WINDOWS","win-x86-64",,"192.168.1.11","on",,"11.1.2","1774332716","1776797205","1776775085","4/21/2026 6:46:45 PM","4/21/2026 12:38:05 PM","HEALTHY"
"ARCH-PF4ZMH2G","655653647","AEIS-Workstation","e6668227-d9ba-46fc-ab23-88916bedeb86","WINDOWS","win-x86-64",,"10.24.15.49","off",,"11.1.2","1749768559","1776760447","1773159313","4/21/2026 8:34:07 AM","3/10/2026 4:15:13 PM","HEALTHY"
"ARCH-PF4ZXN7Q","675786358","AEIS-Workstation","29ef682f-196c-4387-b538-102d3dd94a5d","WINDOWS","win-x86-64",,"10.216.10.71","off",,"11.1.2","1772601900","1776756832","1776427422","4/21/2026 7:33:52 AM","4/17/2026 12:03:42 PM","HEALTHY"
"ARCH-PF4ZXSTD","655575982","AEIS-Workstation","a73a3f95-ed22-4486-83ae-e827a8207f05","WINDOWS","win-x86-64",,"10.158.105.219","off",,"11.1.2","1749711722","1776774744","1776684151","4/21/2026 12:32:24 PM","4/20/2026 11:22:31 AM","HEALTHY"
"ARCH-PF4ZXXGX","655655603","AEIS-Workstation","67ea15bf-a654-49f7-b2ba-806fe05e4e4d","WINDOWS","win-x86-64",,"10.216.11.180","off",,"11.1.2","1749770132","1776754540","1776426908","4/21/2026 6:55:40 AM","4/17/2026 11:55:08 AM","HEALTHY"
"ARCH-PF4ZXZQ7","676981111","AEIS-Workstation","1465fc0a-b5f8-4e45-ac53-a39178aaa7f3","WINDOWS","win-x86-64",,"192.168.0.4","off",,"11.1.2","1774321332","1776770712","1776251883","4/21/2026 11:25:12 AM","4/15/2026 11:18:03 AM","HEALTHY"
"ARCH-PF4ZXZQN","655647479","AEIS-Workstation","809a506a-5566-407c-bd20-6f524035fb8b","WINDOWS","win-x86-64",,"10.216.42.20","off",,"11.1.2","1749763239","1776749912","1772658288","4/21/2026 5:38:32 AM","3/4/2026 9:04:48 PM","HEALTHY"
"ARCH-PF4ZZ5H9","678162276","ALMI-Workstation","9c13f672-fe1f-4758-96ec-c6b5af788085","WINDOWS","win-x86-64",,"10.218.8.19","off",,"11.1.2","1776035491","1776756076","1776727903","4/21/2026 7:21:16 AM","4/20/2026 11:31:43 PM","HEALTHY"
"ARCH-PF50KQJF","678384709","AEIS-Workstation","030750f5-8494-45f0-9442-326c4ee9db5c","WINDOWS","win-x86-64",,"192.168.1.182","on",,"11.1.2","1776340714","1776797589","1776789543","4/21/2026 6:53:09 PM","4/21/2026 4:39:03 PM","HEALTHY"
"ARCH-PF50KQJV","655575989","AEIS-Workstation","cb6ebb5c-e884-4a78-b259-db48975e5d7e","WINDOWS","win-x86-64",,"10.234.15.17","on",,"11.1.2","1749711726","1776797420","1776789382","4/21/2026 6:50:20 PM","4/21/2026 4:36:22 PM","HEALTHY"
"ARCH-PF50KQKH","675786029","AEIS-Workstation","01bf3e2c-636f-4d1f-aef0-1e890d1c8d8b","WINDOWS","win-x86-64",,"192.168.1.127","off",,"11.1.2","1772601335","1776626492","1776425553","4/19/2026 7:21:32 PM","4/17/2026 11:32:33 AM","HEALTHY"
"ARCH-PF50KQLP","677068244","AEIS-Workstation","83be4925-0013-44e6-a660-0eef614ba9b9","WINDOWS","win-x86-64",,"10.158.103.75","off",,"11.1.2","1774428258","1776441116","1776425028","4/17/2026 3:51:56 PM","4/17/2026 11:23:48 AM","HEALTHY"
"ARCH-PF50KQM4","676980608","AEIS-Workstation","ebaea690-4a04-4cb3-aa51-549a1a1f4643","WINDOWS","win-x86-64",,"10.158.104.208","off",,"11.1.2","1774320680","1776787279","1776684334","4/21/2026 4:01:19 PM","4/20/2026 11:25:34 AM","HEALTHY"
"ARCH-PF50KQMB","677034087","AEIS-Workstation","d19a2c93-dcda-4ecb-b820-682ff7c6550b","WINDOWS","win-x86-64",,"192.168.1.185","on",,"11.1.2","1774379047","1776797789","1776789436","4/21/2026 6:56:29 PM","4/21/2026 4:37:16 PM","HEALTHY"
"ARCH-PF50KQN6","676997550","AEIS-Workstation","86c37f5e-5aa2-494f-bd1b-06074c9015d4","WINDOWS","win-x86-64",,"192.168.1.208","off",,"11.1.2","1774343166","1776786795","1776684316","4/21/2026 3:53:15 PM","4/20/2026 11:25:16 AM","HEALTHY"
"ARCH-PF50KSSH","676999313","AEIS-Workstation","caaf46af-3259-481e-8e08-2ed8c74669b9","WINDOWS","win-x86-64",,"10.208.177.1","off",,"11.1.2","1774345358","1776788782","1776683858","4/21/2026 4:26:22 PM","4/20/2026 11:17:38 AM","HEALTHY"
"ARCH-PF50KSSV","676998893","AEIS-Workstation","35a854a2-bc1b-4c81-a87b-3d4e4f039c9d","WINDOWS","win-x86-64",,"10.208.144.147","off",,"11.1.2","1774344905","1776785944","1776683206","4/21/2026 3:39:04 PM","4/20/2026 11:06:46 AM","HEALTHY"
"ARCH-PF50KST7","677068992","AEIS-Workstation","6cbaa4b6-e90c-4411-83e7-6a367d4a542c","WINDOWS","win-x86-64",,"10.158.105.49","off",,"11.1.2","1774429361","1776435710","1776424000","4/17/2026 2:21:50 PM","4/17/2026 11:06:40 AM","HEALTHY"
"ARCH-PF50KSTJ","655577651","AEIS-Workstation","ba37b463-6b96-4090-8a17-dd33a9853f27","WINDOWS","win-x86-64",,"10.208.64.53","off",,"11.1.2","1749712834","1776787647","1776787651","4/21/2026 4:07:27 PM","4/21/2026 4:07:31 PM","HEALTHY"
"ARCH-PF50KSV0","676996558","AEIS-Workstation","82d8a27b-4fa0-44c6-960e-4535a2bca9a2","WINDOWS","win-x86-64",,"192.168.0.230","off",,"11.1.2","1774342312","1776778556","1776683838","4/21/2026 1:35:56 PM","4/20/2026 11:17:18 AM","HEALTHY"
"ARCH-PF50KSVH","676997545","AEIS-Workstation","092e44a2-573d-4866-abf4-d77ceb1b01de","WINDOWS","win-x86-64",,"10.208.146.70","off",,"11.1.2","1774343156","1776786769","1776684182","4/21/2026 3:52:49 PM","4/20/2026 11:23:02 AM","HEALTHY"
"ARCH-PF50KSVT","676996810","AEIS-Workstation","ab528f4f-6e0f-4940-a0ab-8176ba6f7cdc","WINDOWS","win-x86-64",,"10.158.103.226","off",,"11.1.2","1774342694","1776786211","1776683515","4/21/2026 3:43:31 PM","4/20/2026 11:11:55 AM","HEALTHY"
"ARCH-PF50KSW6","655581261","AEIS-Workstation","8526ab3f-b885-4c04-abbf-e823d5262ca3","WINDOWS","win-x86-64",,"10.158.105.80","off",,"11.1.2","1749715336","1776786168","1776683496","4/21/2026 3:42:48 PM","4/20/2026 11:11:36 AM","HEALTHY"
"ARCH-PF50KSWJ","676997389","AEIS-Workstation","0b538cdb-ed9b-40d3-a968-1a3238c0ba4c","WINDOWS","win-x86-64",,"10.208.181.139","off",,"11.1.2","1774343023","1776786202","1776683697","4/21/2026 3:43:22 PM","4/20/2026 11:14:57 AM","HEALTHY"
"ARCH-PF50KSWX","677069637","AEIS-Workstation","6b7b2f31-51d8-47c2-8bfc-8195ba82ff16","WINDOWS","win-x86-64",,"192.168.0.226","off",,"11.1.2","1774430103","1776785647","1776684802","4/21/2026 3:34:07 PM","4/20/2026 11:33:22 AM","HEALTHY"
"ARCH-PF50KSX9","655579151","AEIS-Workstation","5d10fdae-731e-48c9-ba32-9f0f845d881d","WINDOWS","win-x86-64",,"10.208.176.166","off",,"11.1.2","1749713718","1776787910","1776787913","4/21/2026 4:11:50 PM","4/21/2026 4:11:53 PM","HEALTHY"
"ARCH-PF50KSXQ","676997806","AEIS-Workstation","c6d5f097-1e72-4d40-be7d-79b1bbbb016f","WINDOWS","win-x86-64",,"192.168.0.14","off",,"11.1.2","1774343306","1776786384","1776694819","4/21/2026 3:46:24 PM","4/20/2026 2:20:19 PM","HEALTHY"
"ARCH-PF50KSY5","659059231","AEIS-Intune","56aa7998-f0e8-4440-ba4e-c89d09a2ffcc","WINDOWS","win-x86-64",,"10.208.181.8","off",,"11.1.2","1752826022","1774451791","1771849953","3/25/2026 3:16:31 PM","2/23/2026 12:32:33 PM","HEALTHY"
"ARCH-PF50KW2T","675852063","AEIS-Workstation","b7df2540-e479-461c-b2c4-b93a85311544","WINDOWS","win-x86-64",,"10.158.106.11","on",,"11.1.2","1772697359","1776797344","1776789303","4/21/2026 6:49:04 PM","4/21/2026 4:35:03 PM","HEALTHY"
"ARCH-PF50KW39","676996602","AEIS-Workstation","3b27e85f-d4f4-4135-bb77-90c631d83d43","WINDOWS","win-x86-64",,"10.158.103.164","on",,"11.1.2","1774342389","1776794266","1776788234","4/21/2026 5:57:46 PM","4/21/2026 4:17:14 PM","HEALTHY"
"ARCH-PF50QF13","677006185","GSO-Workstation","b6988e46-535f-4381-be94-5d14aa1642ef","WINDOWS","win-x86-64",,"10.24.15.198","on",,"11.1.2","1774352879","1776797374","1776690060","4/21/2026 6:49:34 PM","4/20/2026 1:01:00 PM","HEALTHY"
"ARCH-PF50QF1A","655948930","GSO-Workstation","ba048552-744f-418e-8dda-eee8e5cf7dc4","WINDOWS","win-x86-64",,"192.168.254.112","off",,"11.1.2","1750089080","1776785905","1776681702","4/21/2026 3:38:25 PM","4/20/2026 10:41:42 AM","HEALTHY"
"ARCH-PF50QF1R","660592800","GSO-Workstation","b66d6759-8d87-415d-ac88-398b3b8cd0d0","WINDOWS","win-x86-64",,"192.168.0.242","off",,"11.1.2","1754376454","1776786420","1776758262","4/21/2026 3:47:00 PM","4/21/2026 7:57:42 AM","HEALTHY"
"ARCH-PF50QF1Z","677008241","GSO-Workstation","ae12823e-878b-42ea-9824-0a924aa5a2fe","WINDOWS","win-x86-64",,"192.168.1.19","off",,"11.1.2","1774354832","1776774859","1776690973","4/21/2026 12:34:19 PM","4/20/2026 1:16:13 PM","CRITICAL"
"ARCH-PF50QF28","675786763","GSO-Workstation","c6d7a5b7-1f06-4c02-b68e-93ec2abd673d","WINDOWS","win-x86-64",,"10.24.11.175","on",,"11.1.2","1772602452","1776797506","1776682779","4/21/2026 6:51:46 PM","4/20/2026 10:59:39 AM","HEALTHY"
"ARCH-PF50QF2C","657145869","GSO-Workstation","161a77ca-576a-4b6b-bec4-4b4d4dc775e9","WINDOWS","win-x86-64",,"10.24.15.173","on",,"11.1.2","1751037703","1776797721","1776684789","4/21/2026 6:55:21 PM","4/20/2026 11:33:09 AM","HEALTHY"
"ARCH-PF50QF2L","655669302","GSO-Workstation","733cd114-9297-47ad-ad24-81c3d2d5bf63","WINDOWS","win-x86-64",,"192.168.18.13","off",,"11.1.2","1749783907","1776786089","1776683367","4/21/2026 3:41:29 PM","4/20/2026 11:09:27 AM","HEALTHY"
"ARCH-PF50QF2P","658058947","GSO-Workstation","88b8a8e4-db4e-4258-81a1-73880fa6b832","WINDOWS","win-x86-64",,"10.24.11.216","on",,"11.1.2","1751893877","1776796631","1776694540","4/21/2026 6:37:11 PM","4/20/2026 2:15:40 PM","HEALTHY"
"ARCH-PF50QF2Y","675785131","GSO-Workstation","3f9f33c6-acc5-444b-9667-ecb0899c72e2","WINDOWS","win-x86-64",,"10.24.8.190","off",,"11.1.2","1772600248","1776786143","1776683174","4/21/2026 3:42:23 PM","4/20/2026 11:06:14 AM","HEALTHY"
"ARCH-PF50QF33","675786759","GSO-Workstation","c439e0dc-ce68-4c11-a5e6-fb06975776ff","WINDOWS","win-x86-64",,"192.168.1.17","off",,"11.1.2","1772602446","1776786744","1776682007","4/21/2026 3:52:24 PM","4/20/2026 10:46:47 AM","HEALTHY"
"ARCH-PF50QF3D","675789515","GSO-Workstation","68f68797-9461-4839-add7-1c96668f17de","WINDOWS","win-x86-64",,"192.168.1.11","off",,"11.1.2","1772607212","1776787045","1776681745","4/21/2026 3:57:25 PM","4/20/2026 10:42:25 AM","HEALTHY"
"ARCH-PF50QF3H","678243019","GSO-Workstation","ced3ddae-7f74-4f65-af19-f5cede2f79e2","WINDOWS","win-x86-64",,"10.24.11.227","off",,"11.1.2","1776150643","1776789730","1776683063","4/21/2026 4:42:10 PM","4/20/2026 11:04:23 AM","HEALTHY"
"ARCH-PF50QF3Z","678029017","GSO-Workstation","029ed217-2be9-42e6-a0ca-609570edd42f","WINDOWS","win-x86-64",,"10.24.14.55","on",,"11.1.2","1775787231","1776797836","1776684085","4/21/2026 6:57:16 PM","4/20/2026 11:21:25 AM","HEALTHY"
"ARCH-PF50QF45","655620015","GSO-Workstation","c693cacb-0c3b-4f69-bf71-d6534842ce2f","WINDOWS","win-x86-64",,"192.168.18.81","on",,"11.1.2","1749742156","1776797575","1776688988","4/21/2026 6:52:55 PM","4/20/2026 12:43:08 PM","HEALTHY"
"ARCH-PF50QF4B","655700745","GSO-Workstation","931d2b6a-1012-41a0-98f9-e739fd18c6bf","WINDOWS","win-x86-64",,"192.168.100.5","on",,"11.1.2","1749814999","1776792855","1776681715","4/21/2026 5:34:15 PM","4/20/2026 10:41:55 AM","HEALTHY"
"ARCH-PF50QF4J","655576971","GSO-Workstation","0dd0064c-d646-412a-80df-82acafe7f87e","WINDOWS","win-x86-64",,"192.168.1.161","on",,"11.1.2","1749712373","1776796188","1776683721","4/21/2026 6:29:48 PM","4/20/2026 11:15:21 AM","HEALTHY"
"ARCH-PF50QF4Z","675789813","GSO-Workstation","d284e91d-c7c8-41e2-a3a3-4a9e539478da","WINDOWS","win-x86-64",,"10.24.9.205","off",,"11.1.2","1772607729","1776790483","1776681872","4/21/2026 4:54:43 PM","4/20/2026 10:44:32 AM","HEALTHY"
"ARCH-PF50QF57","676988000","GSO-Workstation","a3811bcc-ae3a-4a1c-b375-0bc20f8bcc6b","WINDOWS","win-x86-64",,"10.24.15.63","off",,"11.1.2","1774331079","1776780591","1776683236","4/21/2026 2:09:51 PM","4/20/2026 11:07:16 AM","HEALTHY"
"ARCH-PF50QH9E","675787771","GSO-Intune, GSO-Workstation","b0749b4a-468b-445d-b8b1-ffdf55bdb75b","WINDOWS","win-x86-64",,"10.216.55.15","off",,"11.1.2","1772604167","1776697253","1776681870","4/20/2026 3:00:53 PM","4/20/2026 10:44:30 AM","HEALTHY"
